"year","Month","Make","Model","Units Sold"
"2018","12","Kia","Sorento","8,502"
"2019","1","Kia","Forte","5,955"
"2019","2","Kia","Forte","6,953"
"2019","3","Kia","Forte","8,466"
"2019","4","Kia","Forte","7,336"
"2019","5","Kia","Forte","10,366"
"2019","6","Kia","Forte","9,337"
"2019","7","Kia","Forte","9,172"
"2019","8","Kia","Forte","9,420"
"2019","9","Kia","Forte","6,280"
"2019","10","Kia","Forte","6,980"
"2019","11","Kia","Forte","7,709"
"2019","12","Kia","Forte","7,709"
"2019","1","Kia","Rio","1,608"
"2019","2","Kia","Rio","1,822"
"2019","3","Kia","Rio","2,414"
"2019","4","Kia","Rio","2,082"
"2019","5","Kia","Rio","2,482"
"2019","6","Kia","Rio","2,038"
"2019","7","Kia","Rio","2,266"
"2019","8","Kia","Rio","2,752"
"2019","9","Kia","Rio","1,722"
"2019","10","Kia","Rio","1,939"
"2019","11","Kia","Rio","1,692"
"2019","12","Kia","Rio","1,692"
"2019","1","Kia","Soul","7,101"
"2019","2","Kia","Soul","8,592"
"2019","3","Kia","Soul","9,860"
"2019","4","Kia","Soul","10,431"
"2019","5","Kia","Soul","10,713"
"2019","6","Kia","Soul","8,886"
"2019","7","Kia","Soul","7,358"
"2019","8","Kia","Soul","8,701"
"2019","9","Kia","Soul","5,985"
"2019","10","Kia","Soul","6,761"
"2019","11","Kia","Soul","6,713"
"2019","12","Kia","Soul","6,713"
"2019","1","Kia","Sorento","6,726"
"2019","2","Kia","Sorento","7,386"
"2019","3","Kia","Sorento","9,507"
"2019","4","Kia","Sorento","7,473"
"2019","5","Kia","Sorento","8,356"
"2019","6","Kia","Sorento","7,570"
"2019","7","Kia","Sorento","8,256"
"2019","8","Kia","Sorento","9,160"
"2019","9","Kia","Sorento","7,766"
"2019","10","Kia","Sorento","8,533"
"2019","11","Kia","Sorento","7,899"
"2019","12","Kia","Sorento","7,899"
"2020","1","Kia","Forte","6,248"
"2020","2","Kia","Forte","8,513"
"2020","3","Kia","Forte","7,598"
"2020","4","Kia","Forte","4,222"
"2020","5","Kia","Forte","6,603"
"2020","6","Kia","Forte","6,260"
"2020","7","Kia","Forte","7,410"
"2020","8","Kia","Forte","8,414"
"2020","9","Kia","Forte","7,643"
"2020","10","Kia","Forte","8,107"
"2020","11","Kia","Forte","6,860"
"2020","12","Kia","Forte","7,119"
"2020","1","Kia","Rio","1,628"
"2020","2","Kia","Rio","3,082"
"2020","3","Kia","Rio","2,135"
"2020","4","Kia","Rio","1,436"
"2020","5","Kia","Rio","1,760"
"2020","6","Kia","Rio","1,706"
"2020","7","Kia","Rio","2,056"
"2020","8","Kia","Rio","2,097"
"2020","9","Kia","Rio","2,143"
"2020","10","Kia","Rio","2,104"
"2020","11","Kia","Rio","1,728"
"2020","12","Kia","Rio","2,052"
"2020","1","Kia","Soul","5,530"
"2020","2","Kia","Soul","5,816"
"2020","3","Kia","Soul","5,367"
"2020","4","Kia","Soul","3,565"
"2020","5","Kia","Soul","6,234"
"2020","6","Kia","Soul","7,439"
"2020","7","Kia","Soul","7,622"
"2020","8","Kia","Soul","6,968"
"2020","9","Kia","Soul","6,700"
"2020","10","Kia","Soul","6,318"
"2020","11","Kia","Soul","4,767"
"2020","12","Kia","Soul","5,446"
"2020","1","Kia","Sorento","5,470"
"2020","2","Kia","Sorento","6,875"
"2020","3","Kia","Sorento","5,710"
"2020","4","Kia","Sorento","4,286"
"2020","5","Kia","Sorento","7,262"
"2020","6","Kia","Sorento","8,193"
"2020","7","Kia","Sorento","8,008"
"2020","8","Kia","Sorento","7,809"
"2020","9","Kia","Sorento","6,879"
"2020","10","Kia","Sorento","5,832"
"2020","11","Kia","Sorento","2,938"
"2020","12","Kia","Sorento","5,415"
"2021","1","Kia","Forte","7,021"
"2021","2","Kia","Forte","7,370"
"2021","3","Kia","Forte","10,459"
"2021","4","Kia","Forte","9,626"
"2021","5","Kia","Forte","13,323"
"2021","6","Kia","Forte","11,482"
"2021","7","Kia","Forte","12,423"
"2021","8","Kia","Forte","9,258"
"2021","9","Kia","Forte","9,186"
"2021","10","Kia","Forte","7,523"
"2021","11","Kia","Forte","6,741"
"2021","12","Kia","Forte","8,639"
"2021","1","Kia","Rio","1,733"
"2021","2","Kia","Rio","2,191"
"2021","3","Kia","Rio","2,894"
"2021","4","Kia","Rio","2,879"
"2021","5","Kia","Rio","3,386"
"2021","6","Kia","Rio","3,590"
"2021","7","Kia","Rio","3,297"
"2021","8","Kia","Rio","1,777"
"2021","9","Kia","Rio","2,148"
"2021","10","Kia","Rio","2,310"
"2021","11","Kia","Rio","2,357"
"2021","12","Kia","Rio","2,800"
"2021","1","Kia","Soul","5,377"
"2021","2","Kia","Soul","4,915"
"2021","3","Kia","Soul","6,899"
"2021","4","Kia","Soul","6,770"
"2021","5","Kia","Soul","7,716"
"2021","6","Kia","Soul","7,103"
"2021","7","Kia","Soul","7,838"
"2021","8","Kia","Soul","7,536"
"2021","9","Kia","Soul","6,191"
"2021","10","Kia","Soul","6,289"
"2021","11","Kia","Soul","4,505"
"2021","12","Kia","Soul","3,987"
"2021","1","Kia","Sorento","5,302"
"2021","2","Kia","Sorento","5,730"
"2021","3","Kia","Sorento","8,692"
"2021","4","Kia","Sorento","10,040"
"2021","5","Kia","Sorento","11,144"
"2021","6","Kia","Sorento","7,405"
"2021","7","Kia","Sorento","5,750"
"2021","8","Kia","Sorento","4,080"
"2021","9","Kia","Sorento","4,112"
"2021","10","Kia","Sorento","6,195"
"2021","11","Kia","Sorento","6,845"
"2021","12","Kia","Sorento","6,490"
