"year","Month","Make","Model","Units Sold"
"2016","7","Toyota","Land Cruiser","287"
"2016","8","Toyota","Land Cruiser","270"
"2016","9","Toyota","Land Cruiser","325"
"2016","10","Toyota","Land Cruiser","349"
"2016","11","Toyota","Land Cruiser","345"
"2016","12","Toyota","Land Cruiser","456"
"2017","1","Toyota","4Runner","8,699"
"2017","2","Toyota","4Runner","10,912"
"2017","3","Toyota","4Runner","12,045"
"2017","4","Toyota","4Runner","10,428"
"2017","5","Toyota","4Runner","11,014"
"2017","6","Toyota","4Runner","10,423"
"2017","7","Toyota","4Runner","9,874"
"2017","8","Toyota","4Runner","10,358"
"2017","9","Toyota","4Runner","11,333"
"2017","10","Toyota","4Runner","11,153"
"2017","11","Toyota","4Runner","10,103"
"2017","12","Toyota","4Runner","11,954"
"2017","1","Toyota","Corolla","21,567"
"2017","2","Toyota","Corolla","27,161"
"2017","3","Toyota","Corolla","32,707"
"2017","4","Toyota","Corolla","31,104"
"2017","5","Toyota","Corolla","32,937"
"2017","6","Toyota","Corolla","31,051"
"2017","7","Toyota","Corolla","28,333"
"2017","8","Toyota","Corolla","27,644"
"2017","9","Toyota","Corolla","32,769"
"2017","10","Toyota","Corolla","24,667"
"2017","11","Toyota","Corolla","19,287"
"2017","12","Toyota","Corolla","19,969"
"2017","1","Toyota","Highlander","12,656"
"2017","2","Toyota","Highlander","15,928"
"2017","3","Toyota","Highlander","18,058"
"2017","4","Toyota","Highlander","17,981"
"2017","5","Toyota","Highlander","18,115"
"2017","6","Toyota","Highlander","17,237"
"2017","7","Toyota","Highlander","19,017"
"2017","8","Toyota","Highlander","18,845"
"2017","9","Toyota","Highlander","20,359"
"2017","10","Toyota","Highlander","17,461"
"2017","11","Toyota","Highlander","19,077"
"2017","12","Toyota","Highlander","21,041"
"2017","1","Toyota","Land Cruiser","272"
"2017","2","Toyota","Land Cruiser","252"
"2017","3","Toyota","Land Cruiser","272"
"2017","4","Toyota","Land Cruiser","237"
"2017","5","Toyota","Land Cruiser","259"
"2017","6","Toyota","Land Cruiser","240"
"2017","7","Toyota","Land Cruiser","193"
