year,Month,Make,Model,Units Sold
2021,8,BMW,X6,670
2021,9,BMW,X6,696
2021,10,BMW,X6,972
2021,11,BMW,X6,972
2021,12,BMW,X6,972
2021,1,BMW,7-series,614
2021,2,BMW,7-series,614
2021,3,BMW,7-series,691
2021,4,BMW,7-series,674
2021,5,BMW,7-series,648
2021,6,BMW,7-series,674
2021,7,BMW,7-series,699
2021,8,BMW,7-series,673
2021,9,BMW,7-series,699
2021,10,BMW,7-series,573
2021,11,BMW,7-series,573
2021,12,BMW,7-series,573
