"year","Month","Make","Model","Units Sold"
"2016","7","Mercedes-Benz","C-class","6,304"
"2016","8","Mercedes-Benz","C-class","6,125"
"2016","9","Mercedes-Benz","C-class","6,600"
"2016","10","Mercedes-Benz","C-class","6,227"
"2016","11","Mercedes-Benz","C-class","7,261"
"2016","12","Mercedes-Benz","C-class","7,345"
"2016","1","Mercedes-Benz","CLA","3,168"
"2016","2","Mercedes-Benz","CLA","1,474"
"2016","3","Mercedes-Benz","CLA","2,242"
"2016","4","Mercedes-Benz","CLA","2,121"
"2016","5","Mercedes-Benz","CLA","2,310"
"2016","6","Mercedes-Benz","CLA","2,296"
"2016","7","Mercedes-Benz","CLA","2,284"
"2016","8","Mercedes-Benz","CLA","1,811"
"2016","9","Mercedes-Benz","CLA","1,845"
"2016","10","Mercedes-Benz","CLA","2,295"
"2016","11","Mercedes-Benz","CLA","2,070"
"2016","12","Mercedes-Benz","CLA","1,876"
"2016","1","Mercedes-Benz","GLS","1,796"
"2016","2","Mercedes-Benz","GLS","1,226"
"2016","3","Mercedes-Benz","GLS","858"
"2016","4","Mercedes-Benz","GLS","2,991"
"2016","5","Mercedes-Benz","GLS","3,358"
"2016","6","Mercedes-Benz","GLS","2,651"
"2016","7","Mercedes-Benz","GLS","2,670"
"2016","8","Mercedes-Benz","GLS","2,912"
"2016","9","Mercedes-Benz","GLS","2,782"
"2016","10","Mercedes-Benz","GLS","2,828"
"2016","11","Mercedes-Benz","GLS","3,108"
"2016","12","Mercedes-Benz","GLS","3,262"
"2016","1","Mercedes-Benz","S-Class","1,277"
"2016","2","Mercedes-Benz","S-Class","1,558"
"2016","3","Mercedes-Benz","S-Class","1,332"
"2016","4","Mercedes-Benz","S-Class","1,329"
"2016","5","Mercedes-Benz","S-Class","1,510"
"2016","6","Mercedes-Benz","S-Class","1,487"
"2016","7","Mercedes-Benz","S-Class","1,783"
"2016","8","Mercedes-Benz","S-Class","1,698"
"2016","9","Mercedes-Benz","S-Class","1,440"
"2016","10","Mercedes-Benz","S-Class","2,420"
"2016","11","Mercedes-Benz","S-Class","1,475"
"2016","12","Mercedes-Benz","S-Class","1,494"
"2017","1","Mercedes-Benz","C-class","6,453"
"2017","2","Mercedes-Benz","C-class","6,145"
"2017","3","Mercedes-Benz","C-class","8,021"
"2017","4","Mercedes-Benz","C-class","7,821"
"2017","5","Mercedes-Benz","C-class","6,996"
"2017","6","Mercedes-Benz","C-class","7,116"
"2017","7","Mercedes-Benz","C-class","4,899"
"2017","8","Mercedes-Benz","C-class","5,304"
"2017","9","Mercedes-Benz","C-class","6,194"
"2017","10","Mercedes-Benz","C-class","5,996"
"2017","11","Mercedes-Benz","C-class","6,001"
"2017","12","Mercedes-Benz","C-class","6,500"
"2017","1","Mercedes-Benz","CLA","1,405"
"2017","2","Mercedes-Benz","CLA","1,526"
"2017","3","Mercedes-Benz","CLA","1,079"
"2017","4","Mercedes-Benz","CLA","1,067"
"2017","5","Mercedes-Benz","CLA","1,310"
"2017","6","Mercedes-Benz","CLA","2,118"
"2017","7","Mercedes-Benz","CLA","2,181"
"2017","8","Mercedes-Benz","CLA","1,972"
"2017","9","Mercedes-Benz","CLA","2,034"
"2017","10","Mercedes-Benz","CLA","1,814"
"2017","11","Mercedes-Benz","CLA","1,884"
"2017","12","Mercedes-Benz","CLA","2,279"
"2017","1","Mercedes-Benz","GLS","2,336"
"2017","2","Mercedes-Benz","GLS","2,467"
"2017","3","Mercedes-Benz","GLS","2,938"
"2017","4","Mercedes-Benz","GLS","2,265"
"2017","5","Mercedes-Benz","GLS","2,864"
"2017","6","Mercedes-Benz","GLS","2,656"
"2017","7","Mercedes-Benz","GLS","2,403"
"2017","8","Mercedes-Benz","GLS","2,610"
"2017","9","Mercedes-Benz","GLS","2,922"
"2017","10","Mercedes-Benz","GLS","2,920"
"2017","11","Mercedes-Benz","GLS","2,869"
"2017","12","Mercedes-Benz","GLS","2,998"
"2017","1","Mercedes-Benz","S-Class","1,212"
"2017","2","Mercedes-Benz","S-Class","1,002"
"2017","3","Mercedes-Benz","S-Class","1,434"
"2017","4","Mercedes-Benz","S-Class","1,491"
"2017","5","Mercedes-Benz","S-Class","1,275"
"2017","6","Mercedes-Benz","S-Class","1,169"
"2017","7","Mercedes-Benz","S-Class","1,470"
"2017","8","Mercedes-Benz","S-Class","567"
"2017","9","Mercedes-Benz","S-Class","1,053"
"2017","10","Mercedes-Benz","S-Class","1,228"
"2017","11","Mercedes-Benz","S-Class","1,803"
"2017","12","Mercedes-Benz","S-Class","2,184"
"2018","1","Mercedes-Benz","C-class","4,419"
"2018","2","Mercedes-Benz","C-class","3,947"
"2018","3","Mercedes-Benz","C-class","4,984"
"2018","4","Mercedes-Benz","C-class","5,148"
"2018","5","Mercedes-Benz","C-class","5,419"
"2018","6","Mercedes-Benz","C-class","5,742"
"2018","7","Mercedes-Benz","C-class","3,841"
"2018","8","Mercedes-Benz","C-class","4,071"
"2018","9","Mercedes-Benz","C-class","4,682"
"2018","10","Mercedes-Benz","C-class","0"
"2018","11","Mercedes-Benz","C-class","5,777"
"2018","12","Mercedes-Benz","C-class","6,799"
"2018","1","Mercedes-Benz","CLA","1,994"
"2018","2","Mercedes-Benz","CLA","1,512"
"2018","3","Mercedes-Benz","CLA","1,949"
"2018","4","Mercedes-Benz","CLA","1,910"
"2018","5","Mercedes-Benz","CLA","2,257"
"2018","6","Mercedes-Benz","CLA","2,094"
"2018","7","Mercedes-Benz","CLA","1,424"
"2018","8","Mercedes-Benz","CLA","1,631"
"2018","9","Mercedes-Benz","CLA","2,377"
"2018","10","Mercedes-Benz","CLA","5,581"
"2018","11","Mercedes-Benz","CLA","1,832"
"2018","12","Mercedes-Benz","CLA","1,708"
"2018","1","Mercedes-Benz","GLS","1,682"
"2018","2","Mercedes-Benz","GLS","1,840"
"2018","3","Mercedes-Benz","GLS","1,974"
"2018","4","Mercedes-Benz","GLS","1,794"
"2018","5","Mercedes-Benz","GLS","1,553"
"2018","6","Mercedes-Benz","GLS","1,356"
"2018","7","Mercedes-Benz","GLS","1,184"
"2018","8","Mercedes-Benz","GLS","1,469"
"2018","9","Mercedes-Benz","GLS","1,554"
"2018","10","Mercedes-Benz","GLS","2,142"
"2018","11","Mercedes-Benz","GLS","2,761"
"2018","12","Mercedes-Benz","GLS","2,664"
"2018","1","Mercedes-Benz","S-Class","1,569"
"2018","2","Mercedes-Benz","S-Class","1,369"
"2018","3","Mercedes-Benz","S-Class","1,627"
"2018","4","Mercedes-Benz","S-Class","1,535"
"2018","5","Mercedes-Benz","S-Class","1,169"
"2018","6","Mercedes-Benz","S-Class","1,156"
"2018","7","Mercedes-Benz","S-Class","630"
"2018","8","Mercedes-Benz","S-Class","595"
"2018","9","Mercedes-Benz","S-Class","684"
"2018","10","Mercedes-Benz","S-Class","1,486"
"2018","11","Mercedes-Benz","S-Class","1,672"
"2018","12","Mercedes-Benz","S-Class","1,486"
"2019","1","Mercedes-Benz","C-class","4,676"
"2019","2","Mercedes-Benz","C-class","4,812"
"2019","3","Mercedes-Benz","C-class","5,514"
"2019","4","Mercedes-Benz","C-class","4,054"
"2019","5","Mercedes-Benz","C-class","4,054"
"2019","6","Mercedes-Benz","C-class","3,951"
"2019","7","Mercedes-Benz","C-class","3,449"
"2019","8","Mercedes-Benz","C-class","3,315"
"2019","9","Mercedes-Benz","C-class","4,073"
"2019","10","Mercedes-Benz","C-class","3,096"
"2019","11","Mercedes-Benz","C-class","4,469"
"2019","12","Mercedes-Benz","C-class","3,412"
"2019","1","Mercedes-Benz","CLA","2,278"
"2019","2","Mercedes-Benz","CLA","1,566"
"2019","3","Mercedes-Benz","CLA","1,366"
"2019","4","Mercedes-Benz","CLA","986"
"2019","5","Mercedes-Benz","CLA","986"
"2019","6","Mercedes-Benz","CLA","573"
"2019","7","Mercedes-Benz","CLA","609"
"2019","8","Mercedes-Benz","CLA","118"
"2019","9","Mercedes-Benz","CLA","623"
"2019","10","Mercedes-Benz","CLA","1,122"
"2019","11","Mercedes-Benz","CLA","1,641"
"2019","12","Mercedes-Benz","CLA","1,344"
"2019","1","Mercedes-Benz","GLS","2,007"
"2019","2","Mercedes-Benz","GLS","1,587"
"2019","3","Mercedes-Benz","GLS","2,423"
"2019","4","Mercedes-Benz","GLS","1,678"
"2019","5","Mercedes-Benz","GLS","1,678"
"2019","6","Mercedes-Benz","GLS","904"
"2019","7","Mercedes-Benz","GLS","870"
"2019","8","Mercedes-Benz","GLS","1,142"
"2019","9","Mercedes-Benz","GLS","1,798"
"2019","10","Mercedes-Benz","GLS","2,733"
"2019","11","Mercedes-Benz","GLS","2,893"
"2019","12","Mercedes-Benz","GLS","2,902"
"2019","1","Mercedes-Benz","S-Class","886"
"2019","2","Mercedes-Benz","S-Class","1,061"
"2019","3","Mercedes-Benz","S-Class","1,204"
"2019","4","Mercedes-Benz","S-Class","958"
"2019","5","Mercedes-Benz","S-Class","958"
"2019","6","Mercedes-Benz","S-Class","1,063"
"2019","7","Mercedes-Benz","S-Class","919"
"2019","8","Mercedes-Benz","S-Class","926"
"2019","9","Mercedes-Benz","S-Class","778"
"2019","10","Mercedes-Benz","S-Class","1,211"
"2019","11","Mercedes-Benz","S-Class","1,452"
"2019","12","Mercedes-Benz","S-Class","1,087"
"2020","1","Mercedes-Benz","C-class","2,227"
"2020","2","Mercedes-Benz","C-class","2,883"
"2020","3","Mercedes-Benz","C-class","1,746"
"2020","4","Mercedes-Benz","C-class","0"
"2020","5","Mercedes-Benz","C-class","2,610"
"2020","6","Mercedes-Benz","C-class","2,741"
"2020","7","Mercedes-Benz","C-class","2,530"
"2020","8","Mercedes-Benz","C-class","2,249"
"2020","9","Mercedes-Benz","C-class","2,436"
"2020","10","Mercedes-Benz","C-class","1,922"
"2020","11","Mercedes-Benz","C-class","1,579"
"2020","12","Mercedes-Benz","C-class","2,196"
"2020","1","Mercedes-Benz","CLA","1,065"
"2020","2","Mercedes-Benz","CLA","1,379"
"2020","3","Mercedes-Benz","CLA","835"
"2020","4","Mercedes-Benz","CLA","1,175"
"2020","5","Mercedes-Benz","CLA","1,172"
"2020","6","Mercedes-Benz","CLA","1,231"
"2020","7","Mercedes-Benz","CLA","789"
"2020","8","Mercedes-Benz","CLA","701"
"2020","9","Mercedes-Benz","CLA","760"
"2020","10","Mercedes-Benz","CLA","856"
"2020","11","Mercedes-Benz","CLA","703"
"2020","12","Mercedes-Benz","CLA","978"
"2020","1","Mercedes-Benz","GLS","2,073"
"2020","2","Mercedes-Benz","GLS","2,683"
"2020","3","Mercedes-Benz","GLS","1,625"
"2020","4","Mercedes-Benz","GLS","945"
"2020","5","Mercedes-Benz","GLS","2,101"
"2020","6","Mercedes-Benz","GLS","2,206"
"2020","7","Mercedes-Benz","GLS","1,857"
"2020","8","Mercedes-Benz","GLS","1,650"
"2020","9","Mercedes-Benz","GLS","1,788"
"2020","10","Mercedes-Benz","GLS","1,769"
"2020","11","Mercedes-Benz","GLS","1,453"
"2020","12","Mercedes-Benz","GLS","2,022"
"2020","1","Mercedes-Benz","S-Class","768"
"2020","2","Mercedes-Benz","S-Class","995"
"2020","3","Mercedes-Benz","S-Class","603"
