year,Month,Make,Model,Units Sold
2019,4,Hyundai,Kona,"5,154"
2019,5,Hyundai,Kona,"7,197"
2019,6,Hyundai,Kona,"6,341"
2019,7,Hyundai,Kona,"6,377"
2019,8,Hyundai,Kona,"6,385"
2019,9,Hyundai,Kona,"5,287"
2019,10,Hyundai,Kona,"5,514"
2019,11,Hyundai,Kona,"5,996"
2019,12,Hyundai,Kona,"6,678"
2019,1,Hyundai,Santa fe,"7,832"
2019,2,Hyundai,Santa fe,"9,922"
2019,3,Hyundai,Santa fe,"10,929"
2019,4,Hyundai,Santa fe,"10,746"
2019,5,Hyundai,Santa fe,"13,807"
2019,6,Hyundai,Santa fe,"14,335"
2019,7,Hyundai,Santa fe,"9,644"
2019,8,Hyundai,Santa fe,"10,828"
2019,9,Hyundai,Santa fe,"8,276"
2019,10,Hyundai,Santa fe,"10,964"
2019,11,Hyundai,Santa fe,"9,740"
2019,12,Hyundai,Santa fe,"10,350"
2020,1,Hyundai,Accent,"1,565"
2020,2,Hyundai,Accent,"2,046"
2020,3,Hyundai,Accent,"1,196"
2020,4,Hyundai,Accent,736
2020,5,Hyundai,Accent,"1,512"
2020,6,Hyundai,Accent,"1,239"
2020,7,Hyundai,Accent,"1,538"
2020,8,Hyundai,Accent,"1,135"
2020,9,Hyundai,Accent,"1,348"
2020,10,Hyundai,Accent,"1,129"
2020,11,Hyundai,Accent,972
2020,12,Hyundai,Accent,"1,559"
2020,1,Hyundai,Elantra,"7,874"
2020,2,Hyundai,Elantra,"10,441"
2020,3,Hyundai,Elantra,"7,430"
2020,4,Hyundai,Elantra,"7,536"
2020,5,Hyundai,Elantra,"7,608"
2020,6,Hyundai,Elantra,"7,561"
2020,7,Hyundai,Elantra,"9,283"
2020,8,Hyundai,Elantra,"9,135"
2020,9,Hyundai,Elantra,"8,235"
2020,10,Hyundai,Elantra,"11,428"
2020,11,Hyundai,Elantra,"8,095"
2020,12,Hyundai,Elantra,"10,849"
2020,1,Hyundai,Ioniq,"1,278"
2020,2,Hyundai,Ioniq,"1,481"
2020,3,Hyundai,Ioniq,763
2020,4,Hyundai,Ioniq,422
2020,5,Hyundai,Ioniq,626
2020,6,Hyundai,Ioniq,868
2020,7,Hyundai,Ioniq,"1,826"
2020,8,Hyundai,Ioniq,879
2020,9,Hyundai,Ioniq,"1,096"
2020,10,Hyundai,Ioniq,"1,202"
2020,11,Hyundai,Ioniq,"1,090"
2020,12,Hyundai,Ioniq,"2,039"
2020,1,Hyundai,Kona,"4,208"
2020,2,Hyundai,Kona,"7,092"
2020,3,Hyundai,Kona,"3,874"
2020,4,Hyundai,Kona,"3,114"
2020,5,Hyundai,Kona,"6,536"
2020,6,Hyundai,Kona,"5,943"
2020,7,Hyundai,Kona,"7,077"
2020,8,Hyundai,Kona,"7,998"
2020,9,Hyundai,Kona,"6,971"
2020,10,Hyundai,Kona,"6,540"
2020,11,Hyundai,Kona,"8,551"
2020,12,Hyundai,Kona,"8,349"
2020,1,Hyundai,Santa fe,"7,148"
2020,2,Hyundai,Santa fe,"7,152"
2020,3,Hyundai,Santa fe,"6,358"
2020,4,Hyundai,Santa fe,"5,602"
2020,5,Hyundai,Santa fe,"9,549"
2020,6,Hyundai,Santa fe,"8,376"
2020,7,Hyundai,Santa fe,"9,296"
2020,8,Hyundai,Santa fe,"9,129"
2020,9,Hyundai,Santa fe,"8,566"
2020,10,Hyundai,Santa fe,"9,072"
2020,11,Hyundai,Santa fe,"8,765"
2020,12,Hyundai,Santa fe,"12,500"
2021,1,Hyundai,Accent,"1,036"
2021,2,Hyundai,Accent,"1,448"
2021,3,Hyundai,Accent,"1,788"
2021,4,Hyundai,Accent,"2,711"
2021,5,Hyundai,Accent,"2,162"
