"year","Month","Make","Model","Units Sold"
"2020","9","Nissan","Altima","9,466"
"2020","10","Nissan","Altima","13,800"
"2020","11","Nissan","Altima","11,335"
"2020","12","Nissan","Altima","15,771"
"2020","1","Nissan","Armada","2,607"
"2020","2","Nissan","Armada","3,375"
"2020","3","Nissan","Armada","2,044"
"2020","4","Nissan","Armada","923"
"2020","5","Nissan","Armada","2,051"
"2020","6","Nissan","Armada","2,153"
"2020","7","Nissan","Armada","1,531"
"2020","8","Nissan","Armada","1,361"
"2020","9","Nissan","Armada","1,474"
"2020","10","Nissan","Armada","715"
"2020","11","Nissan","Armada","587"
"2020","12","Nissan","Armada","817"
"2020","1","Nissan","Frontier","3,339"
"2020","2","Nissan","Frontier","4,323"
"2020","3","Nissan","Frontier","2,618"
"2020","4","Nissan","Frontier","1,583"
"2020","5","Nissan","Frontier","3,518"
"2020","6","Nissan","Frontier","3,693"
"2020","7","Nissan","Frontier","2,529"
"2020","8","Nissan","Frontier","2,248"
"2020","9","Nissan","Frontier","20,407"
"2020","10","Nissan","Frontier","3,562"
"2020","11","Nissan","Frontier","2,926"
"2020","12","Nissan","Frontier","4,071"
"2020","1","Nissan","Leaf","636"
"2020","2","Nissan","Leaf","823"
"2020","3","Nissan","Leaf","499"
"2020","4","Nissan","Leaf","189"
"2020","5","Nissan","Leaf","420"
"2020","6","Nissan","Leaf","441"
"2020","7","Nissan","Leaf","672"
"2020","8","Nissan","Leaf","597"
"2020","9","Nissan","Leaf","647"
"2020","10","Nissan","Leaf","1,566"
"2020","11","Nissan","Leaf","1,280"
"2020","12","Nissan","Leaf","1,789"
"2021","1","Nissan","Altima","10,245"
"2021","2","Nissan","Altima","10,245"
"2021","3","Nissan","Altima","11,526"
"2021","4","Nissan","Altima","10,100"
"2021","5","Nissan","Altima","9,712"
"2021","6","Nissan","Altima","10,100"
"2021","7","Nissan","Altima","4,583"
"2021","8","Nissan","Altima","4,413"
"2021","9","Nissan","Altima","4,583"
"2021","10","Nissan","Altima","9,423"
"2021","11","Nissan","Altima","9,423"
"2021","12","Nissan","Altima","9,423"
"2021","1","Nissan","Armada","2,431"
"2021","2","Nissan","Armada","2,431"
"2021","3","Nissan","Armada","2,735"
"2021","4","Nissan","Armada","2,464"
"2021","5","Nissan","Armada","2,369"
"2021","6","Nissan","Armada","2,464"
"2021","7","Nissan","Armada","1,279"
"2021","8","Nissan","Armada","1,232"
"2021","9","Nissan","Armada","1,279"
"2021","10","Nissan","Armada","1,377"
"2021","11","Nissan","Armada","1,377"
"2021","12","Nissan","Armada","1,377"
"2021","1","Nissan","Frontier","3,450"
"2021","2","Nissan","Frontier","3,450"
"2021","3","Nissan","Frontier","3,881"
"2021","4","Nissan","Frontier","5,272"
"2021","5","Nissan","Frontier","5,069"
"2021","6","Nissan","Frontier","5,272"
"2021","7","Nissan","Frontier","3,938"
"2021","8","Nissan","Frontier","3,792"
"2021","9","Nissan","Frontier","3,938"
"2021","10","Nissan","Frontier","7,545"
"2021","11","Nissan","Frontier","7,545"
"2021","12","Nissan","Frontier","7,545"
"2021","1","Nissan","Leaf","936"
"2021","2","Nissan","Leaf","936"
"2021","3","Nissan","Leaf","1,053"
"2021","4","Nissan","Leaf","1,622"
"2021","5","Nissan","Leaf","1,560"
"2021","6","Nissan","Leaf","1,622"
"2021","7","Nissan","Leaf","791"
"2021","8","Nissan","Leaf","762"
"2021","9","Nissan","Leaf","791"
"2021","10","Nissan","Leaf","1,388"
"2021","11","Nissan","Leaf","1,388"
"2021","12","Nissan","Leaf","1,388"
