year,Month,Make,Model,Units Sold
2021,8,Ford,Edge,"5,509"
2021,9,Ford,Edge,"6,738"
2021,10,Ford,Edge,"9,329"
2021,11,Ford,Edge,"9,489"
2021,12,Ford,Edge,"11,456"
2021,1,Ford,Escape,"11,190"
2021,2,Ford,Escape,"11,853"
2021,3,Ford,Escape,"17,947"
2021,4,Ford,Escape,"15,680"
2021,5,Ford,Escape,"19,951"
2021,6,Ford,Escape,"8,871"
2021,7,Ford,Escape,"4,141"
2021,8,Ford,Escape,"10,696"
2021,9,Ford,Escape,"11,462"
2021,10,Ford,Escape,"13,500"
2021,11,Ford,Escape,"9,420"
2021,12,Ford,Escape,"10,704"
2021,1,Ford,Expedition,"5,109"
2021,2,Ford,Expedition,"7,228"
2021,3,Ford,Expedition,"9,926"
2021,4,Ford,Expedition,"8,880"
2021,5,Ford,Expedition,"8,912"
2021,6,Ford,Expedition,"7,453"
2021,7,Ford,Expedition,"5,457"
2021,8,Ford,Expedition,"5,355"
2021,9,Ford,Expedition,"5,884"
2021,10,Ford,Expedition,"5,648"
2021,11,Ford,Expedition,"4,577"
2021,12,Ford,Expedition,"7,559"
